student_id,age,gender,previous_grade,attendance_rate,assignments_completed,test_scores_avg,days_absent_last_term,late_arrivals,disciplinary_incidents,parent_education_level,family_income_level,has_internet_access,is_dropout,Class
3925,13,0,59.33839264571331,84.48420224964609,39.430347133235585,51.79030942878505,4,2,0,2,5,1,0,Non-Dropout
3926,18,0,51.49758149735297,56.261540330260765,33.313225317435396,85.05910383429594,2,0,0,4,4,0,0,Non-Dropout
3927,19,0,64.82185370448126,40.630399476588394,41.7418075236875,63.6751904458281,4,4,0,1,1,0,1,Dropout
3928,15,1,73.04917588153745,56.322812649425344,99.2090372322871,87.50601732225283,4,0,1,5,2,1,0,Non-Dropout
3929,15,0,63.41967591944959,74.03296633045323,27.26854522725639,71.38502901794126,4,3,1,4,1,0,0,Non-Dropout
3930,10,1,50.17364625866454,65.89372912741585,81.43899268783943,91.3097018761945,3,5,2,1,5,0,0,Non-Dropout
3931,19,0,67.44007958781079,96.5498790071164,65.74994271115894,74.00476555784118,4,3,1,1,1,0,0,Non-Dropout
3932,11,1,34.49748995014242,85.34226147370964,38.880188866233205,62.21582959046577,4,9,2,1,2,1,0,Non-Dropout
3933,15,1,60.13308391685699,77.03971377925512,76.22110541713812,86.08436816031931,9,3,2,3,4,1,0,Non-Dropout
3934,11,1,77.76748849235246,40.10081561445823,65.58890021666711,67.07465447786421,5,4,0,3,3,0,0,Non-Dropout
3935,12,1,78.58157551182164,87.6080481171173,90.17340440162414,73.07125657699292,5,1,2,1,3,0,0,Non-Dropout
3936,13,0,8.603316099846609,100.0,29.325361146799217,66.33878498325768,4,4,1,2,2,1,0,Non-Dropout
3937,14,0,62.111238433202104,92.24612768829056,47.66096287134354,56.88595690006916,6,1,1,2,1,0,0,Non-Dropout
3938,18,0,73.98913692831887,61.8461067587639,48.16156126040457,62.60865947827608,3,4,3,2,1,0,0,Non-Dropout
3939,13,0,47.358768913515284,72.27295280668055,86.5411450628689,75.67476065654029,6,3,2,2,3,0,0,Non-Dropout
3940,18,1,59.420679876405075,84.1816011700474,64.05914562330648,79.58249164254795,5,4,1,2,4,1,0,Non-Dropout
3941,19,1,83.11575133864258,100.0,99.51994629885806,34.705464941647136,3,3,2,3,3,1,0,Non-Dropout
3942,12,1,57.73754875133385,60.884977303096356,60.03014243949961,69.80471908997121,6,2,1,1,4,0,0,Non-Dropout
3943,17,0,88.9796250335796,65.68971710199713,75.5162652439212,63.831488295762874,9,4,0,2,2,1,0,Non-Dropout
3944,10,1,53.882214253249764,74.13666892101502,100.0,44.44782602895401,3,3,0,2,3,1,0,Non-Dropout
3945,18,0,86.14820257427047,72.38634576815622,25.676705922694303,77.86266676482637,6,0,3,5,2,1,0,Non-Dropout
3946,18,1,65.50345332306824,90.84719141282326,70.72495411284774,92.09963374709179,9,1,0,3,2,1,0,Non-Dropout
3947,19,1,51.82509069199604,80.24595373340729,69.21065343357915,87.22508341096687,1,1,0,5,2,1,0,Non-Dropout
3948,11,1,86.19821124378959,47.05646485594939,50.303919985295764,30.00067844642492,5,3,0,4,4,0,0,Non-Dropout
3949,13,1,46.90287569627674,61.86435930382246,65.90343553973622,69.86794329945305,9,0,4,3,4,1,0,Non-Dropout
3950,17,1,53.06041633911006,62.44005454111796,77.80449679700983,55.25504412812346,9,5,1,2,4,1,0,Non-Dropout
3951,16,0,72.34879110934219,30.701665910205506,51.34394978036403,58.27654853548797,6,9,1,2,2,1,1,Dropout
3952,10,1,66.21226091753924,93.59273345436712,71.38519198322592,61.217297363947054,5,6,1,3,1,0,0,Non-Dropout
3953,14,0,69.10945634379317,77.64850085345473,44.50662146858298,31.660386032010905,3,3,2,3,2,1,0,Non-Dropout
3954,16,0,59.47522515265639,64.18641314444045,64.89226206701443,34.126752120302925,7,3,0,3,4,0,0,Non-Dropout
3955,13,0,47.00909732953751,93.05220315870378,93.21753679832395,66.27793121603084,11,1,2,2,1,0,0,Non-Dropout
3956,10,0,55.216163554230576,81.02658806347002,94.3873090595086,68.71553425737656,5,1,1,3,3,1,0,Non-Dropout
3957,18,0,84.80598922170006,49.277576760768554,99.31919028568,62.06939411299782,5,5,1,2,4,1,0,Non-Dropout
3958,14,0,44.945286559271366,87.19184912412845,67.45898693896196,46.26916866143432,11,2,0,2,2,0,0,Non-Dropout
3959,11,0,89.66701150024917,100.0,61.83191545703528,58.939050060756415,7,2,0,3,1,1,0,Non-Dropout
3960,17,0,69.73788479837813,72.20206489965096,88.44893952928365,86.68160177531058,7,3,2,4,3,0,0,Non-Dropout
3961,11,1,56.047926412203545,73.65901614331204,99.1719847748923,59.55856142683918,2,6,1,3,3,1,0,Non-Dropout
3962,12,1,34.96920523283963,77.15520348225304,72.08600025229526,57.458058509348476,4,2,3,4,3,1,0,Non-Dropout
3963,19,0,36.9397162382286,50.64211446767476,100.0,83.55303772415192,9,6,1,3,3,0,0,Non-Dropout
3964,10,0,59.66174150210149,77.82839497143387,87.76460427505455,61.76380841500142,2,2,1,3,3,1,0,Non-Dropout
3965,11,0,57.844339013636414,57.17005281103397,55.72473062757938,75.20649638741155,5,3,2,4,2,1,0,Non-Dropout
3966,16,1,66.76622861694568,74.86948755158325,58.75073675374179,71.91279618083661,7,1,0,1,2,0,0,Non-Dropout
3967,19,1,90.7871650150803,78.31783061482116,68.98803949666718,51.61628852260499,4,2,1,5,4,0,0,Non-Dropout
3968,11,0,73.06391024405362,85.61579394502039,30.738693707296967,50.139420707273246,2,5,0,3,2,1,0,Non-Dropout
3969,15,0,63.06966825883143,86.35114820822804,56.16399957998695,44.78135191446421,7,3,2,2,3,1,0,Non-Dropout
3970,12,1,83.25266535110032,56.44616274335883,98.52036455532833,49.854613637776026,1,2,1,2,1,1,0,Non-Dropout
3971,13,1,67.25980890108659,78.75226742833657,100.0,77.4048674374165,5,1,0,1,2,1,0,Non-Dropout
3972,17,0,88.99563490640269,94.12182126366444,77.15077983919687,52.67300551019262,5,1,0,2,1,0,0,Non-Dropout
3973,12,0,54.91870559948957,51.932332017900436,81.35920142430112,62.93135911031995,4,3,1,2,2,1,0,Non-Dropout
3974,19,0,47.78313842213602,100.0,62.25201372342102,60.77516054540283,5,3,0,3,1,1,0,Non-Dropout
3975,15,0,34.995015856177126,55.55159348138033,53.996261557698666,70.69394396146474,6,2,2,2,5,0,0,Non-Dropout
3976,10,1,63.41883113782387,100.0,84.25766324686455,44.52903436559077,8,1,0,3,1,0,0,Non-Dropout
3977,16,1,46.48037714964366,55.90323806392951,59.00477512717261,81.4707759756833,4,2,0,3,2,0,0,Non-Dropout
3978,17,0,46.267953012654765,73.87559202291676,100.0,86.54301524897386,6,3,4,2,3,0,0,Non-Dropout
3979,17,0,80.51479124602733,71.14190147954302,80.214791142179,64.62269449410272,5,7,3,1,4,0,0,Non-Dropout
3980,12,0,39.16847562989855,47.66391209775032,81.13179205000445,31.405701253511275,3,8,1,3,5,1,0,Non-Dropout
3981,19,1,66.55337708745981,88.96387399759912,43.51204661234636,52.11358508130542,4,3,0,1,3,0,0,Non-Dropout
3982,10,0,63.75150934594015,89.99068764528782,12.035223135642333,69.74015878117577,6,0,3,1,5,1,0,Non-Dropout
3983,18,0,66.38196722497446,87.39482775013084,81.1281889375818,70.58219639040813,9,1,1,1,5,1,0,Non-Dropout
3984,15,0,85.76153703118962,70.0304275227006,57.57743095195447,61.133335503126865,8,4,0,1,3,1,0,Non-Dropout
3985,18,1,52.61463044583673,60.96487385129562,94.59927619375152,81.50924926001228,4,4,0,2,1,0,0,Non-Dropout
3986,16,0,85.77422730647525,96.98312965712505,47.181404046316345,56.35640714406635,0,2,0,4,3,0,0,Non-Dropout
3987,10,1,38.59692415779424,79.26887997733901,56.71971753296659,79.76160168223035,4,2,1,5,2,0,0,Non-Dropout
3988,10,0,74.76111555599697,59.87426701049343,97.98644386788136,65.01506664222316,7,3,2,2,3,1,0,Non-Dropout
3989,15,0,87.14560068306662,79.2907404567302,80.91983290194096,56.50872524226883,2,4,1,3,2,1,0,Non-Dropout
3990,14,0,4.189248728596496,41.50594225103733,44.96695373994828,75.97354372549486,4,1,0,5,3,1,0,Non-Dropout
3991,18,1,64.46910612304877,77.15573345575132,70.85017923659862,64.34130064185126,4,5,0,3,2,1,0,Non-Dropout
3992,11,0,63.24904032625871,88.11548350577755,100.0,78.31211953306999,1,6,1,3,3,1,0,Non-Dropout
3993,17,0,66.07772763808164,71.41183212670282,73.59078490603187,100.0,3,2,0,1,2,1,0,Non-Dropout
3994,14,1,90.67336881485149,89.21813619559768,66.29901505331642,50.990170550673795,3,4,3,2,2,0,0,Non-Dropout
3995,11,1,53.54553700507137,91.26440944335582,92.38082423634171,78.2118705399358,1,3,0,1,3,1,0,Non-Dropout
3996,19,1,47.23237204730767,80.50631113493546,78.80684385795203,74.56927083994199,2,2,0,5,1,0,0,Non-Dropout
3997,15,0,66.18684024138763,100.0,100.0,91.68965553014358,12,1,1,2,4,1,0,Non-Dropout
3998,19,1,81.86470161959011,100.0,88.87743924116344,78.71221559482474,7,3,1,2,2,1,0,Non-Dropout
3999,17,0,73.37952324657229,87.5466528842843,92.66359566502555,88.5940663083433,6,3,2,3,5,1,0,Non-Dropout
4000,13,1,65.5148299524658,82.10255449207233,100.0,50.24330067002315,6,2,1,2,3,0,0,Non-Dropout
4001,11,1,61.56153495781746,69.87258792880979,62.523689752972096,45.86629105518609,4,3,0,4,1,1,0,Non-Dropout
4002,14,1,34.89604506528146,62.056745565168804,55.03091378442283,50.89065994312577,7,2,1,3,3,0,0,Non-Dropout
4003,11,0,73.78793792925816,90.94971539153946,36.35673892687271,62.64732675358482,4,2,1,1,3,1,0,Non-Dropout
4004,11,0,75.58010874437878,71.01693677967873,64.72880569598549,85.73771178569785,8,6,1,3,3,0,0,Non-Dropout
4005,15,0,54.614996477701,54.71818123644593,37.284791179424055,89.08619433488101,5,2,3,4,1,1,0,Non-Dropout
4006,19,0,58.02920199810631,58.95682180570901,79.1371397669614,59.52764970891783,7,4,0,5,2,1,0,Non-Dropout
4007,18,0,49.276564685592746,61.596201788279885,54.66278308829648,63.3165834547605,4,6,0,2,2,1,0,Non-Dropout
4008,13,0,78.02185209183948,100.0,94.05835652196079,47.420584149656605,6,2,1,2,5,1,0,Non-Dropout
4009,15,0,59.51200578958434,91.95655708135476,89.46695365526385,66.09151711031399,4,5,0,3,2,0,0,Non-Dropout
4010,16,0,62.76042999016986,75.68551665314983,60.26000376295529,62.02684747395075,5,1,0,1,1,1,0,Non-Dropout
4011,15,0,74.43896174515893,83.2790036561448,94.4073046677598,62.07007563801288,1,5,0,2,2,0,0,Non-Dropout
4012,17,1,69.90461080144188,85.60059851726814,73.7308933295103,82.71090415006528,4,2,2,4,5,1,0,Non-Dropout
4013,13,1,73.4492170215054,57.62817191296158,25.718457300141488,71.07213989016499,8,3,0,4,3,0,0,Non-Dropout
4014,10,0,67.62255959053246,51.648657657113844,45.28419623490025,45.38855359049866,1,3,0,2,3,1,0,Non-Dropout
4015,16,0,67.9567750268405,96.0308502237255,51.89592455183002,26.746976868591318,4,2,0,5,4,0,0,Non-Dropout
4016,12,0,67.8145678154638,48.005541799131215,70.25609440718829,73.279597174835,7,0,0,2,1,1,0,Non-Dropout
4017,15,0,71.79373639023515,74.65135011633868,59.27355089063771,68.48559448738693,8,3,1,1,2,1,0,Non-Dropout
4018,11,1,72.5226063757102,60.56543022263169,56.77545828076558,70.66475921165335,7,3,1,1,2,0,0,Non-Dropout
4019,18,1,46.62938058880923,79.419804954981,84.52425602701294,68.48754755682876,8,5,0,4,2,1,0,Non-Dropout
4020,10,0,56.04208623072152,69.93895837336282,89.67291012343799,47.83161511165328,6,2,0,5,1,1,0,Non-Dropout
4021,15,1,61.94962604747007,85.67964812064311,54.53620201783516,62.15339210835214,3,1,2,3,2,1,0,Non-Dropout
4022,15,1,71.77727384743324,28.776723106495403,48.756629148626864,60.41530032884294,2,5,0,3,1,0,0,Non-Dropout
4023,14,0,88.96135044239364,97.41340447180644,100.0,63.781019177890734,4,3,0,4,3,1,0,Non-Dropout
4024,14,0,52.80165452550048,89.70767593136688,100.0,78.1753935541236,5,2,1,1,2,1,0,Non-Dropout
4025,10,0,78.17977513070282,95.23090721709151,46.45247559450161,56.339072026245475,1,2,0,3,3,1,0,Non-Dropout
4026,19,0,56.46580231579356,92.92774816308668,92.27849314703072,47.6600366932725,4,2,2,5,2,0,0,Non-Dropout
4027,14,1,85.55775253466982,81.27596193473718,66.5243532322405,85.09920951998733,3,2,3,2,3,1,0,Non-Dropout
4028,11,0,93.68515897695431,62.17301639204582,86.89962935487418,54.04607458673004,5,2,1,5,1,1,0,Non-Dropout
4029,16,1,38.77979459557005,83.76863051934733,46.176265138322336,82.28650832353864,6,5,0,3,1,1,0,Non-Dropout
4030,12,0,60.10499651438947,80.79073673287698,38.70630163514468,97.2719254971174,1,3,1,3,5,1,0,Non-Dropout
4031,13,1,29.746329769736775,92.53124229596887,41.93141441226485,87.60645550645259,4,3,1,1,4,1,0,Non-Dropout
4032,12,0,39.652459631613425,87.4329972373614,55.896544566347686,74.9674131510916,4,3,0,1,3,1,0,Non-Dropout
4033,12,0,40.58712139619443,76.88461294608368,64.13229207640602,62.02726489958941,5,2,3,1,5,1,0,Non-Dropout
4034,13,1,74.3609896221693,83.66256454844678,93.62818607900223,78.69621409243757,9,4,0,5,1,0,0,Non-Dropout
4035,14,1,71.55475466490655,85.43460434393205,49.16340283135236,64.65635174257658,2,4,3,4,5,0,0,Non-Dropout
4036,10,1,77.01866681991572,96.76660165437809,54.05427618602671,86.23138694028825,4,4,2,3,1,1,0,Non-Dropout
4037,13,0,74.11874777562382,100.0,100.0,74.57804116683658,7,3,1,2,3,1,0,Non-Dropout
4038,17,1,72.27597232199369,86.94164231869898,71.33439327565145,70.67486540918001,6,2,0,1,3,1,0,Non-Dropout
4039,19,1,66.67785577017023,85.5274627023974,77.13293843168722,65.73888315224065,3,4,2,2,4,1,0,Non-Dropout
4040,16,1,63.03679541981926,70.54007256993117,88.63266478885893,57.58759596471884,5,1,1,1,3,0,0,Non-Dropout
4041,18,1,80.29396598067163,68.13363670757161,56.90402479273473,64.96611279777949,10,4,0,2,2,0,0,Non-Dropout
4042,14,1,65.18416833536058,60.48355140797386,69.54138339731095,69.39236254889205,2,1,2,1,2,0,0,Non-Dropout
4043,19,1,72.87768472382896,11.004788752729226,61.93858084390136,61.14582056246741,3,3,4,2,3,1,1,Dropout
4044,13,1,30.045719989517906,58.215749769512215,67.9240226711712,69.47020408396673,7,7,0,3,4,1,0,Non-Dropout
4045,17,1,47.3739637871138,71.54541139044393,91.08106695506373,79.78410151490127,8,2,0,3,2,1,0,Non-Dropout
4046,18,1,79.70336380467897,68.87478885227983,86.86664958503499,69.16355954797118,4,4,0,2,4,1,0,Non-Dropout
4047,16,0,54.97347599850223,84.13208357105667,12.942981331141908,56.983858408200376,8,5,1,3,1,0,0,Non-Dropout
4048,16,0,44.06963723251389,58.919569098777586,94.94695765333535,23.665269911498562,2,6,2,2,3,1,0,Non-Dropout
4049,14,1,74.61938497222054,59.799924455706915,61.35685666404328,83.20639655038377,4,3,0,5,2,0,0,Non-Dropout
4050,13,0,65.02001487917643,32.725912201187,79.8700926221509,63.34133908887741,3,2,3,2,4,0,0,Non-Dropout
4051,19,0,58.895912430296235,84.42858991113683,59.81086861525665,68.00695154707884,3,2,1,3,5,1,0,Non-Dropout
4052,10,1,87.63666453111637,57.243291023429606,68.70487578787112,73.17489211696245,5,3,2,1,1,0,0,Non-Dropout
4053,19,1,85.06151161873126,60.679867813062714,100.0,73.17872147328819,3,3,0,3,3,0,0,Non-Dropout
4054,19,1,62.18244200577397,86.29494710313784,78.40189014976478,76.36672734692823,4,2,0,2,2,1,0,Non-Dropout
4055,16,1,75.83562957228945,57.345397669573984,100.0,80.13247728459403,9,2,2,2,2,0,0,Non-Dropout
4056,10,1,31.419442816421615,82.60675182893532,68.72577601954872,76.3331025531352,6,3,0,2,4,1,0,Non-Dropout
4057,10,1,81.40038549345917,50.867498462055856,66.12728313500534,18.244515239736835,4,1,2,2,3,1,0,Non-Dropout
4058,14,0,48.7012023689594,74.57751499721782,70.30445162895003,70.8946964175773,4,2,1,2,3,0,0,Non-Dropout
4059,18,1,43.21787096874756,62.80696348585645,38.26308083860089,68.82493205753102,6,2,2,4,3,1,0,Non-Dropout
4060,15,0,38.22102428237672,69.67410572852114,2.724784932691662,61.207984910977245,5,4,0,2,4,0,0,Non-Dropout
4061,12,1,37.06172165332039,100.0,50.48160267843126,72.19296296561095,2,2,2,2,4,1,0,Non-Dropout
4062,12,1,81.20488311350663,42.21424524707857,95.68083599800008,65.30376734985383,4,6,1,1,2,1,0,Non-Dropout
4063,16,0,74.46717063927282,100.0,100.0,56.48063252818274,1,4,1,2,1,1,0,Non-Dropout
4064,15,1,53.5121053608581,56.62449019577393,19.940903530628532,83.55121679081498,6,2,0,1,1,1,1,Dropout
4065,18,1,77.82348555107312,92.38163546531962,100.0,70.21682051341617,4,4,1,4,2,1,0,Non-Dropout
4066,15,0,56.07527856186243,96.34633910349525,55.19190363390341,67.58741204973597,7,3,1,5,5,1,0,Non-Dropout
4067,14,1,69.85474162232934,83.60924431103803,34.339999360836664,33.74686160062972,2,1,2,4,5,1,0,Non-Dropout
4068,19,0,57.76536459653161,50.63112776223982,96.48066773090652,96.92948330472254,4,1,2,2,5,1,0,Non-Dropout
4069,16,1,63.2005530669906,80.4485936728718,57.363904363944975,37.03512584713699,2,0,1,1,3,1,0,Non-Dropout
4070,10,1,51.377046383485336,100.0,100.0,72.86305785374924,4,2,1,3,2,1,0,Non-Dropout
4071,16,0,53.60273556798407,75.22471402480258,53.16893441021183,75.69459540692733,4,4,3,3,2,1,0,Non-Dropout
4072,12,1,73.16144271428938,72.98366476606114,63.09112581351742,89.66627146084817,2,3,0,1,3,0,0,Non-Dropout
4073,18,0,75.57168450141874,71.05886938558797,45.58770044564276,50.57502908276111,5,2,0,4,4,1,0,Non-Dropout
4074,15,0,58.78813827829083,85.31126734146459,73.74751308801727,52.868421956914254,6,1,0,4,4,0,0,Non-Dropout
4075,18,0,42.11689633597186,73.25638323334937,89.92662428676286,77.00564899067939,5,4,0,3,4,1,0,Non-Dropout
4076,14,1,100.0,80.69181019386403,26.743111904487087,74.76393496595688,3,2,2,3,2,0,0,Non-Dropout
4077,16,1,65.55044987346858,69.15353289379671,86.394966754075,90.52698540509897,3,4,0,3,3,0,0,Non-Dropout
4078,13,0,69.68211244111104,54.27510257390293,59.783438281435195,81.31117013869621,3,1,0,2,2,1,0,Non-Dropout
4079,16,1,46.080053023811274,100.0,48.47728546695619,59.92392344614356,3,3,2,3,4,0,0,Non-Dropout
4080,10,1,83.22850323476649,73.06697396814658,34.96929320824062,63.33416776537024,6,1,1,3,5,1,0,Non-Dropout
4081,16,1,85.51842894737908,100.0,94.46558750892862,72.84532288705172,11,2,4,3,5,0,0,Non-Dropout
4082,17,0,39.37947713539529,83.49830492093837,77.16719199636623,42.0731629117802,9,3,4,3,5,1,0,Non-Dropout
4083,14,1,63.46421558561873,86.99964405151117,55.448031421648025,73.41632182191731,1,3,0,2,2,1,0,Non-Dropout
4084,11,0,62.29344544070544,68.8143086095649,89.48647501767623,74.50140647724422,4,4,0,3,2,0,0,Non-Dropout
4085,14,1,100.0,63.14085357249745,83.24565359042806,52.849165504496824,6,2,2,2,1,1,0,Non-Dropout
4086,15,1,86.65420710691842,69.26659761872521,91.6961851100344,61.80522632822761,5,2,1,4,3,0,0,Non-Dropout
4087,11,0,43.23832379046243,58.35374671930997,100.0,35.269751035024406,4,2,1,4,5,1,0,Non-Dropout
4088,15,1,54.07921730676088,56.50638363298206,75.43795962528256,78.93337027613734,3,2,3,2,1,1,0,Non-Dropout
4089,15,0,51.60508977229105,100.0,100.0,71.26933154825099,4,5,2,2,2,1,0,Non-Dropout
4090,10,1,70.57514565276388,90.9950521133576,100.0,45.40126250178095,4,3,2,2,2,0,0,Non-Dropout
4091,10,0,88.58313321146605,100.0,89.58603551571494,49.09911791810722,4,4,3,1,3,1,0,Non-Dropout
4092,19,1,66.6376104882548,97.49799379277036,27.719235562872548,58.481049057365745,6,4,0,1,4,1,0,Non-Dropout
4093,12,1,72.51749354656742,62.97256870996049,72.74480201924658,77.73938688700188,4,3,0,3,2,0,0,Non-Dropout
4094,19,1,55.035369434852846,44.206283329911145,76.15813994524052,72.56803839364474,3,3,1,1,3,0,0,Non-Dropout
4095,19,0,72.43711547239207,65.79713658606326,75.38927888816926,52.66652770227104,3,3,0,2,2,0,0,Non-Dropout
4096,12,0,57.921232489782426,76.83663638023226,67.25481332069182,56.10088451170015,3,2,2,2,5,0,0,Non-Dropout
4097,13,0,40.388607030040376,97.88686236918633,86.15124782253764,65.78894958800504,7,2,0,2,1,0,0,Non-Dropout
4098,11,1,71.46306063702674,73.90790704643051,89.47889616854998,52.98998758520069,7,4,0,3,4,1,0,Non-Dropout
4099,18,0,64.85221367582581,100.0,28.195717806300046,57.193298012152496,6,3,2,2,1,0,0,Non-Dropout
4100,19,0,48.54203685222865,66.34608018860293,100.0,75.37803496923613,6,1,0,4,3,1,0,Non-Dropout
4101,16,0,89.68077987656,86.82115204896382,33.08870171881573,46.597673002463516,1,0,1,3,5,0,0,Non-Dropout
4102,16,0,53.503190158074275,63.028182164085855,59.85252280947585,62.86449300509883,4,2,2,2,4,1,0,Non-Dropout
4103,15,0,74.13651971658253,83.12564771644689,47.81055849587183,61.74852364503236,6,2,1,3,1,0,0,Non-Dropout
4104,12,0,59.56177714174754,72.48853137189097,51.95590607806232,64.35716518300191,5,2,0,2,1,1,0,Non-Dropout
4105,15,0,88.15365828286373,70.0267808550819,97.1633258287595,68.96316689977594,5,3,0,4,5,0,0,Non-Dropout
4106,17,0,61.43618129407151,62.62415794208417,73.04049510844628,74.21883885590847,4,1,0,5,2,1,0,Non-Dropout
4107,17,0,39.88057867084622,77.95084812862473,87.06497828155005,76.76328259256725,3,1,2,4,1,0,0,Non-Dropout
4108,18,0,77.15003171328641,91.72345852935291,85.80039596118205,59.8408487363665,2,2,0,4,2,1,0,Non-Dropout
4109,10,1,88.09315981534601,55.49867271589569,22.123859672251086,62.72853238101055,2,7,0,4,3,1,0,Non-Dropout
4110,10,1,58.5858290360601,74.02854010055837,56.05646091283562,70.26434492914737,9,2,0,2,1,1,0,Non-Dropout
4111,12,0,75.18327214478673,84.86268141311274,88.7143120434032,67.70211141061124,8,2,0,4,1,1,0,Non-Dropout
4112,12,1,66.94147407573169,88.65782215346017,86.42094957808183,73.56059655712974,6,3,1,1,3,0,0,Non-Dropout
4113,19,1,59.25926066861732,100.0,26.083098414853225,71.74538687179074,5,4,0,4,2,1,0,Non-Dropout
4114,17,0,77.61140566433056,86.57356892100475,95.7506781294731,52.641908535507724,4,5,3,2,4,1,0,Non-Dropout
4115,19,0,52.99946015971513,66.9995580552978,85.40139864796544,93.11670143855403,5,3,0,2,3,0,0,Non-Dropout
4116,10,0,65.48742807180676,63.63996883179995,45.930192413457846,65.0551504794265,6,2,1,3,3,0,0,Non-Dropout
4117,11,1,68.86035089906679,63.394836512768194,80.21570695635906,75.49555860706343,4,2,0,3,5,0,0,Non-Dropout
4118,11,0,68.31634055538055,62.28046446796199,64.27220587242878,74.15881393668089,6,2,0,3,1,1,0,Non-Dropout
4119,12,1,53.36889862469195,79.31472037214782,82.29913479068232,69.07888151012794,8,2,2,3,2,1,0,Non-Dropout
4120,15,0,95.89407829953025,83.4110048941953,24.994097474764082,68.93504543807805,3,4,2,1,2,1,0,Non-Dropout
4121,10,1,83.93367999233169,91.49089630773574,61.18487843145997,78.90999501929635,6,1,0,3,4,0,0,Non-Dropout
4122,11,1,79.85618838124381,88.29989453270476,99.51792256005174,61.87563827351142,3,4,0,3,2,1,0,Non-Dropout
4123,10,0,86.49819462466792,99.9221430928877,83.47047930426349,76.6340399305582,8,6,0,1,2,1,0,Non-Dropout
4124,14,0,66.03142321606076,61.62158312281272,89.79102161785117,72.53635548341111,6,2,2,1,2,1,0,Non-Dropout
4125,16,1,59.43064547854446,100.0,64.16146884478366,82.6368583888124,5,5,0,5,4,0,0,Non-Dropout
4126,17,1,48.66446336698404,62.40688203320474,84.10864874101264,57.55393988399935,5,5,0,3,3,1,0,Non-Dropout
4127,19,0,54.44852618071027,81.95864716350529,65.9227748394803,66.2646229654635,3,4,0,3,2,1,0,Non-Dropout
4128,10,0,49.789649295440086,71.10482642033669,46.87899635857596,52.171249089651084,11,3,2,2,1,1,1,Dropout
4129,16,1,57.0784177786624,74.52208424780869,63.69612197105442,81.64658572038422,5,4,0,2,4,1,0,Non-Dropout
4130,14,0,69.14713439199767,88.44577526434519,100.0,53.91111913273939,3,2,0,1,5,1,0,Non-Dropout
4131,19,1,78.71037348817111,46.231596613624546,98.30803399451509,69.98074563647555,7,4,0,3,3,1,0,Non-Dropout
4132,10,0,78.2953026168328,58.38551473892353,45.19495276203269,58.194634840830496,13,2,3,3,2,1,1,Dropout
4133,12,0,47.427385321566106,89.98453470493864,59.56646573743997,82.11777334495594,6,3,1,5,2,1,0,Non-Dropout
4134,16,0,75.33693978204508,74.95694767617563,46.89404456089849,64.12203354030383,7,3,2,3,3,1,0,Non-Dropout
4135,19,1,82.15786156120564,69.8676436536994,74.4880793466783,74.7670985458053,6,5,1,2,2,0,0,Non-Dropout
4136,10,0,61.186473071669894,52.58118876673245,94.93182057786419,48.74241502627927,4,3,2,4,1,0,0,Non-Dropout
4137,16,1,82.96625041363308,70.0077837533954,100.0,55.531941996639276,4,1,2,3,1,0,0,Non-Dropout
4138,14,0,78.13700390150312,88.61893883133939,34.31369502885979,74.10562188085818,5,1,0,3,5,1,0,Non-Dropout
4139,10,1,46.031135862305476,63.73053761708668,91.45868363374117,84.36428903004068,3,3,0,3,3,0,0,Non-Dropout
4140,10,1,97.87604279611804,100.0,69.80785931052534,72.89108748511447,5,0,1,1,3,1,0,Non-Dropout
4141,10,0,54.26528653775064,96.53769861605251,60.821575649217834,100.0,5,2,0,1,4,1,0,Non-Dropout
4142,18,1,79.36129921738285,67.99894190962458,46.617704627012415,76.87219907887089,9,4,2,3,2,1,0,Non-Dropout
4143,12,1,78.81833000597877,63.11302534420078,100.0,65.24030221094664,2,0,1,5,3,0,0,Non-Dropout
4144,14,1,46.639821475850376,19.71043328851526,29.278394296175655,60.185028981449214,5,1,1,5,1,1,1,Dropout
4145,19,1,67.68469226759062,53.462779161172676,57.75612117628939,92.25602595513848,3,0,0,5,3,1,0,Non-Dropout
4146,18,0,78.63374465808815,52.2332732688022,79.18242266538539,77.1117156804674,7,4,2,4,4,1,0,Non-Dropout
4147,15,0,46.480800380229496,46.38067138130609,81.33220980684804,57.26858778410531,11,0,0,2,3,1,0,Non-Dropout
4148,18,0,66.49424239769468,74.28047044646782,100.0,55.1166932992321,5,4,0,3,3,0,0,Non-Dropout
4149,17,1,79.8900958155345,81.24161120652226,47.98298578250149,55.043918283538254,3,2,1,3,3,1,0,Non-Dropout
4150,17,1,80.85860899680658,100.0,85.60967235495362,72.66877477427033,3,1,0,3,3,0,0,Non-Dropout
4151,10,0,59.04390463573043,76.32981322801389,68.42663702335625,42.22776742550258,3,1,1,3,3,1,0,Non-Dropout
4152,18,0,88.16553823863231,34.328924243100175,71.0054277168889,57.33587636494119,2,3,0,1,3,0,0,Non-Dropout
4153,15,1,84.58283087526999,60.045119373267,58.510569204181785,69.46290520813568,8,3,1,1,2,1,0,Non-Dropout
4154,18,0,68.618419459136,87.21128551084603,74.04666063305116,65.41418038988101,3,4,0,5,3,1,0,Non-Dropout
4155,12,0,55.115728350993365,73.37174506176657,66.44034179126587,58.175098825285744,1,5,0,4,3,0,0,Non-Dropout
